755,27772,1
3,30793,1
468,30793,1
605,30793,1
264,30810,1
954,30810,1
978,30810,1
230,31408,1
917,31408,1
721,31408,1
3,31658,1
468,31658,1
776,31658,1
813,32587,1
554,32587,1
1163,32587,1
142,34048,1
3,34048,1
43,34048,1
1041,34405,1
43,34405,1
1202,34405,1
564,37729,1
954,37729,1
605,37729,1
923,37830,1
79,37830,1
3,39183,1
864,39183,1
821,39183,1
667,42002,1
337,42002,1
54,42002,1
128,42213,1
185,44191,1
43,44191,1
73,45728,1
1103,45728,1
129,45728,1
537,46578,1
391,46578,1
775,46578,1
468,48394,1
440,48394,1
406,48394,1
1163,48394,1
512,49422,1
626,49422,1
346,49422,1
142,51662,1
813,51662,1
185,51662,1
3,52435,1
247,52435,1
695,52435,1
629,52973,1
763,52973,1
237,53519,1
197,53519,1
507,53519,1
537,55269,1
391,55269,1
978,55269,1
679,55908,1
161,55908,1
43,55908,1
264,56367,1
1047,56367,1
763,56367,1
954,56757,1
537,56757,1
906,56757,1
605,56757,1
813,57274,1
46,57274,1
977,57274,1
511,58998,1
264,58998,1
864,58998,1
264,61024,1
813,61240,1
3,61240,1
917,61240,1
1107,61240,1
2,61240,1
3,63082,1
446,63082,1
864,63082,1
264,63131,1
235,63131,1
52,63131,1
1202,63131,1
1065,63433,1
454,63433,1
408,63433,1
234,64957,1
1045,64957,1
864,64957,1
1049,65261,1
381,65261,1
776,65261,1
564,66097,1
3,66097,1
214,66097,1
85,67734,1
437,68073,1
760,68073,1
615,68073,1
142,68358,1
43,68358,1
382,68358,1
853,68952,1
46,68952,1
704,68952,1
381,68954,1
171,68954,1
864,68954,1
194,69951,1
468,69951,1
1163,69951,1
537,71535,1
352,71535,1
977,71535,1
340,72171,1
1125,72171,1
908,72171,1
564,72226,1
3,72226,1
978,72226,1
813,74458,1
161,74458,1
507,74458,1
571,74754,1
825,74754,1
288,74754,1
3,74789,1
468,74789,1
605,74789,1
1040,74916,1
85,74916,1
142,76251,1
1047,76251,1
693,76251,1
921,78209,1
459,78499,1
564,78499,1
381,78499,1
171,78499,1
801,78499,1
280,78499,1
1099,79132,1
468,79132,1
43,79132,1
468,79702,1
1196,79702,1
507,79702,1
704,80846,1
743,82459,1
33,82459,1
1115,86487,1
525,87234,1
1022,95309,1
248,1213,1
264,1270,1
1093,1270,1
813,318,1
902,318,1
940,318,1
671,318,1
1026,318,1
241,4973,1
745,4973,1
607,4973,1
46,6502,1
352,6502,1
486,6502,1
23,8874,1
908,8874,1
658,8874,1
1033,8874,1
457,56145,1
598,56145,1
1160,56145,1
134,56171,1
374,56171,1
645,56171,1
1008,60753,1
977,62733,1
724,74685,1
579,74685,1
977,74685,1
594,74750,1
977,74750,1
1099,79132,1
436,79132,1
950,79132,1
35,79132,1
1006,80398,1
802,80398,1
430,80398,1
1149,80398,1
1141,80398,1
974,1217,1
67,1217,1
573,1635,1
573,3996,1
611,40583,1
1098,290,1
918,290,1
1165,2858,1
625,107,1
819,380,1
506,441,1
819,485,1
819,589,1
555,592,1
794,866,1
309,898,1
309,905,1
309,910,1
473,913,1
72,1078,1
589,1097,1
819,1240,1
794,1245,1
473,1248,1
781,1253,1
269,1291,1
625,1291,1
269,1387,1
781,1391,1
794,1617,1
506,1895,1
107,2022,1
467,2022,1
269,2028,1
794,2076,1
269,2115,1
625,2115,1
295,2193,1
625,2405,1
555,2571,1
625,2617,1
781,2662,1
506,2718,1
473,2726,1
819,2916,1
461,2968,1
589,3300,1
365,4878,1
358,5135,1
269,5445,1
365,6377,1
467,7318,1
107,7386,1
107,8366,1
282,8622,1
5,8949,1
303,8949,1
107,33162,1
358,51884,1
919,2028,1
949,7299,1
912,7438,1
514,25891,1
642,3498,1
250,4390,1
642,6868,1
810,7951,1
642,26309,1
642,50442,1
620,296,1
1176,597,1
895,2245,1
1176,2671,1
1176,3259,1
1176,4246,1
1164,4995,1
1136,110,1
561,5292,1
1028,5952,1
1041,32,1
527,32,1
352,32,1
406,32,1
43,32,1
382,32,1
1026,32,1
1041,442,1
249,442,1
1041,1077,1
669,1077,1
382,1077,1
1099,1265,1
660,1265,1
1205,1265,1
382,1265,1
1099,1270,1
527,1270,1
382,1270,1
429,1289,1
868,1289,1
43,1371,1
1068,1371,1
732,1653,1
669,2528,1
352,2528,1
1099,2571,1
1095,2571,1
683,2571,1
1041,2571,1
1196,2571,1
265,2571,1
275,2571,1
972,2571,1
773,2571,1
382,4571,1
409,4873,1
962,4873,1
428,4873,1
1165,4873,1
43,4878,1
382,4878,1
1009,5502,1
382,7254,1
409,7817,1
614,7817,1
1013,8914,1
623,8914,1
1067,8914,1
43,8914,1
382,8914,1
43,36363,1
1041,44191,1
43,44191,1
1165,44191,1
1041,48774,1
253,48774,1
43,48774,1
842,55908,1
1067,55908,1
227,55908,1
469,55908,1
43,55908,1
1165,55908,1
1041,60069,1
276,60069,1
352,60069,1
864,60069,1
587,50,1
950,50,1
142,2959,1
406,2959,1
680,2959,1
1202,2959,1
1163,2959,1
451,4011,1
916,4011,1
1069,4011,1
748,4011,1
509,4011,1
183,4848,1
741,4848,1
950,4848,1
950,4878,1
361,4878,1
406,4878,1
1113,6774,1
268,61240,1
2,61240,1
264,4612,1
762,4612,1
1067,4612,1
360,4612,1
1001,5,1
1072,5,1
547,5,1
690,5,1
264,344,1
707,344,1
1085,344,1
464,344,1
828,344,1
273,344,1
910,367,1
549,367,1
828,367,1
273,367,1
542,370,1
908,370,1
713,370,1
952,370,1
261,455,1
314,455,1
177,455,1
127,551,1
317,551,1
756,585,1
921,585,1
444,585,1
1001,586,1
766,588,1
127,594,1
1001,594,1
216,594,1
567,628,1
160,628,1
294,628,1
980,628,1
299,628,1
846,628,1
406,628,1
1165,628,1
574,708,1
1001,708,1
294,750,1
846,750,1
42,750,1
9,899,1
291,899,1
42,899,1
1197,1032,1
766,1032,1
904,1032,1
741,1032,1
1071,1032,1
1046,1032,1
214,1032,1
1118,1032,1
1136,1035,1
357,1080,1
399,1080,1
396,1199,1
1139,1199,1
1165,1199,1
160,1203,1
846,1203,1
100,1203,1
965,1207,1
846,1207,1
42,1207,1
965,1208,1
521,1208,1
357,1208,1
357,1247,1
684,1259,1
259,1267,1
611,1267,1
898,1267,1
1148,1288,1
392,1288,1
1001,1302,1
24,1302,1
1123,1302,1
547,1302,1
415,1377,1
1001,1377,1
291,1377,1
851,1380,1
613,1380,1
444,1381,1
1103,1381,1
1054,1500,1
853,1500,1
291,1500,1
74,1500,1
75,1569,1
805,1625,1
40,1625,1
161,1625,1
1026,1625,1
1058,1641,1
82,1722,1
294,1748,1
48,1748,1
317,1748,1
734,1748,1
74,1748,1
520,1748,1
1165,1748,1
574,1777,1
1197,1801,1
1201,1801,1
30,1921,1
12,1921,1
841,1921,1
254,1921,1
1147,1921,1
1062,1921,1
702,1921,1
557,1967,1
734,1967,1
36,1967,1
270,1967,1
312,1967,1
455,2006,1
48,2006,1
743,2006,1
1148,2105,1
42,2105,1
831,2161,1
357,2161,1
75,2167,1
357,2167,1
127,2294,1
59,2294,1
917,2321,1
1064,2321,1
882,2321,1
988,2321,1
507,2321,1
11,2321,1
567,2329,1
294,2329,1
980,2329,1
846,2329,1
1165,2329,1
75,2424,1
399,2424,1
1058,2572,1
1198,2572,1
9,2572,1
246,2572,1
182,2657,1
1072,2657,1
357,2657,1
574,2671,1
114,2692,1
1165,2692,1
75,2724,1
1072,2724,1
384,2746,1
1191,2746,1
312,2746,1
1148,2762,1
383,2762,1
477,2762,1
406,2762,1
1026,2762,1
959,2762,1
917,2918,1
331,2918,1
893,2918,1
27,2959,1
537,2959,1
930,2959,1
857,2959,1
275,2959,1
510,2959,1
1026,2959,1
1044,2959,1
1001,2987,1
443,2987,1
1058,3108,1
1139,3108,1
98,3108,1
651,3108,1
1165,3108,1
736,3175,1
908,3175,1
442,3271,1
357,3271,1
42,3271,1
1058,3396,1
831,3396,1
9,3396,1
291,3396,1
831,3397,1
291,3397,1
42,3448,1
651,3448,1
323,3545,1
182,3545,1
846,3545,1
74,3545,1
1082,4148,1
886,4226,1
679,4226,1
954,4226,1
569,4226,1
93,4226,1
406,4226,1
507,4226,1
11,4226,1
1026,4226,1
959,4226,1
574,4246,1
699,4246,1
287,4246,1
737,4246,1
613,4246,1
116,4270,1
156,4270,1
75,4308,1
1001,4361,1
182,4361,1
521,4370,1
221,4370,1
1058,4447,1
1198,4447,1
75,4447,1
1148,4641,1
357,4641,1
1123,4641,1
645,4720,1
443,4720,1
1072,4816,1
357,4816,1
1001,4857,1
216,4857,1
567,4878,1
853,4878,1
1165,4878,1
564,4886,1
9,4886,1
114,4886,1
317,4886,1
171,4886,1
556,5013,1
3,5016,1
987,5016,1
75,5266,1
777,5388,1
24,5388,1
1165,5388,1
804,5459,1
1072,5459,1
264,5481,1
707,5481,1
823,5481,1
151,5481,1
273,5481,1
783,5481,1
523,5528,1
127,5618,1
114,5618,1
291,5618,1
1082,5630,1
442,5952,1
752,5989,1
291,5989,1
3,5992,1
661,5992,1
878,5992,1
645,5992,1
93,5992,1
617,5992,1
127,6350,1
114,6350,1
1148,6541,1
211,6541,1
216,6541,1
521,6947,1
357,6947,1
813,7090,1
229,7090,1
265,7090,1
360,7090,1
35,7090,1
443,7254,1
489,7254,1
264,8360,1
707,8360,1
1173,8360,1
348,8360,1
853,8360,1
775,8360,1
412,8360,1
1072,8376,1
357,8376,1
302,8376,1
455,8529,1
75,8529,1
965,8644,1
567,8970,1
24,8984,1
125,8984,1
564,31658,1
226,31658,1
675,31658,1
474,31658,1
965,33004,1
9,33004,1
291,33004,1
965,34048,1
894,34048,1
29,34405,1
89,34405,1
393,34405,1
520,34405,1
317,41997,1
846,41997,1
1165,41997,1
846,44195,1
333,44195,1
75,45447,1
1058,45517,1
114,45517,1
317,45517,1
417,45517,1
171,45517,1
204,46972,1
834,46972,1
344,46972,1
251,46972,1
1058,46976,1
624,46976,1
523,53000,1
244,55276,1
785,55276,1
602,55276,1
499,58559,1
1162,58559,1
86,58559,1
1119,58559,1
3,58803,1
92,58803,1
1146,58803,1
1137,58803,1
1017,58803,1
1169,58803,1
1041,60069,1
508,60069,1
1207,60069,1
188,60069,1
260,60069,1
122,63062,1
212,63062,1
1064,63062,1
1171,66097,1
3,66097,1
210,66097,1
616,66097,1
765,67408,1
336,67408,1
549,67408,1
811,67408,1
1173,67408,1
938,67408,1
1189,68099,1
521,68099,1
80,68099,1
408,68099,1
353,68099,1
1134,68954,1
450,68954,1
171,68954,1
217,70286,1
1076,70286,1
786,70286,1
1202,70286,1
11,70286,1
959,70286,1
1044,70286,1
1031,71057,1
1134,71057,1
1150,71057,1
967,71057,1
938,71057,1
398,71057,1
805,73017,1
499,73017,1
1197,73017,1
944,73017,1
40,73017,1
19,73017,1
928,1236,1
1131,858,1
1014,43921,1
326,43921,1
705,86835,1
436,32,1
1041,32,1
1004,32,1
276,32,1
352,32,1
406,32,1
1026,32,1
1044,32,1
165,34,1
1174,34,1
55,34,1
889,34,1
18,34,1
468,34,1
272,34,1
281,34,1
77,34,1
423,34,1
412,34,1
627,47,1
686,47,1
1045,47,1
596,47,1
46,47,1
414,47,1
726,47,1
105,47,1
406,47,1
1107,47,1
583,47,1
1026,47,1
1182,47,1
918,47,1
436,50,1
546,50,1
916,50,1
1162,50,1
64,50,1
950,50,1
478,50,1
826,50,1
583,50,1
1193,50,1
1026,50,1
1045,110,1
721,110,1
430,110,1
395,110,1
918,110,1
1094,110,1
1045,133,1
471,133,1
123,150,1
673,150,1
1045,150,1
826,150,1
801,150,1
1183,153,1
627,153,1
700,153,1
960,153,1
790,165,1
627,165,1
64,165,1
519,165,1
871,165,1
583,165,1
918,165,1
63,231,1
263,231,1
665,231,1
664,231,1
1094,260,1
1054,296,1
313,296,1
679,296,1
537,296,1
793,296,1
490,296,1
1003,296,1
478,296,1
197,296,1
1044,296,1
801,316,1
1044,316,1
627,318,1
1045,318,1
957,318,1
940,318,1
789,318,1
782,318,1
430,318,1
671,318,1
1165,318,1
1026,318,1
63,344,1
1114,349,1
1034,349,1
685,349,1
482,349,1
801,349,1
879,349,1
230,356,1
1045,356,1
406,356,1
1035,356,1
308,356,1
1094,356,1
1181,367,1
652,367,1
149,367,1
264,367,1
627,367,1
1003,367,1
434,377,1
604,377,1
1192,377,1
26,377,1
922,377,1
801,377,1
633,377,1
321,377,1
91,380,1
1021,380,1
432,380,1
871,380,1
583,380,1
434,457,1
627,457,1
725,457,1
498,457,1
439,457,1
749,457,1
90,457,1
801,457,1
583,457,1
1044,457,1
1045,480,1
1004,480,1
46,480,1
140,480,1
18,500,1
921,500,1
1127,500,1
187,500,1
202,500,1
818,500,1
488,500,1
433,500,1
1161,500,1
677,500,1
219,500,1
53,500,1
585,527,1
686,527,1
1045,527,1
1104,527,1
1151,527,1
1094,527,1
1195,527,1
564,588,1
18,588,1
779,588,1
853,588,1
800,588,1
560,588,1
906,588,1
457,589,1
1054,589,1
1041,589,1
915,589,1
1044,589,1
521,590,1
1045,590,1
1152,590,1
1094,590,1
601,590,1
627,592,1
954,592,1
430,592,1
583,592,1
960,592,1
189,593,1
627,593,1
686,593,1
1045,593,1
844,593,1
528,593,1
637,593,1
406,593,1
1107,593,1
787,595,1
564,595,1
229,595,1
904,595,1
779,595,1
515,595,1
545,595,1
840,595,1
1086,595,1
985,595,1
560,595,1
111,595,1
1091,595,1
809,595,1
621,595,1
148,595,1
320,597,1
292,597,1
543,597,1
313,608,1
627,608,1
1188,608,1
537,608,1
1126,608,1
638,608,1
873,608,1
498,608,1
726,608,1
918,608,1
328,648,1
1190,648,1
1208,648,1
1021,648,1
143,648,1
498,648,1
826,648,1
1045,654,1
356,654,1
1070,733,1
738,733,1
940,733,1
595,733,1
126,733,1
517,733,1
871,733,1
583,733,1
673,736,1
496,736,1
215,736,1
583,736,1
1026,736,1
176,780,1
457,780,1
282,780,1
673,780,1
253,780,1
801,780,1
1094,780,1
627,858,1
1045,858,1
747,858,1
678,858,1
721,858,1
478,858,1
1174,986,1
127,1025,1
564,1025,1
420,1025,1
18,1025,1
766,1025,1
468,1025,1
979,1025,1
906,1025,1
55,1029,1
564,1029,1
991,1029,1
385,1029,1
106,1029,1
388,1029,1
906,1029,1
449,1029,1
111,1029,1
803,1029,1
296,1029,1
412,1029,1
1094,1196,1
1151,1198,1
1084,1198,1
1195,1198,1
1045,1210,1
918,1210,1
1094,1210,1
686,2028,1
1045,2028,1
606,2028,1
1063,2028,1
918,2028,1
1094,2028,1
1195,2028,1
564,2048,1
800,2048,1
560,2048,1
850,2048,1
848,2083,1
1007,2083,1
412,2083,1
55,2085,1
564,2085,1
305,2085,1
1073,2085,1
591,2085,1
494,2085,1
538,2085,1
114,2085,1
159,2085,1
560,2085,1
297,2085,1
808,2090,1
493,2090,1
850,2090,1
430,2090,1
1163,2102,1
764,2499,1
927,2499,1
679,2571,1
1041,2571,1
1196,2571,1
550,2571,1
265,2571,1
275,2571,1
972,2571,1
352,2571,1
1163,2571,1
583,2571,1
434,2762,1
433,2762,1
338,2762,1
950,2762,1
406,2762,1
708,2762,1
969,2762,1
826,2762,1
1026,2762,1
1088,2846,1
739,2846,1
1081,2846,1
494,2846,1
840,2846,1
800,2846,1
313,2858,1
537,2858,1
720,2858,1
782,2858,1
510,2858,1
821,2858,1
315,2858,1
1165,2858,1
1044,2858,1
463,2886,1
820,2886,1
193,2886,1
18,2899,1
1088,3157,1
475,3157,1
218,3157,1
264,3157,1
800,3157,1
297,3157,1
850,3157,1
412,3157,1
691,3157,1
18,3397,1
291,3397,1
412,3397,1
1075,3398,1
412,3398,1
55,3412,1
903,3412,1
154,3412,1
25,3412,1
55,3751,1
564,3751,1
322,3751,1
18,3751,1
676,3751,1
154,3751,1
853,3751,1
1096,3751,1
1056,3751,1
985,3751,1
616,3751,1
412,3751,1
18,3820,1
334,3820,1
575,3820,1
766,4016,1
904,4016,1
1030,4016,1
426,4016,1
532,4016,1
564,5444,1
228,5444,1
305,5444,1
904,5444,1
154,5444,1
114,5444,1
853,5444,1
450,5444,1
800,5444,1
788,5444,1
809,5444,1
564,6377,1
322,6377,1
18,6377,1
921,6377,1
1179,6377,1
853,6377,1
50,6377,1
897,6377,1
412,6377,1
324,6377,1
242,6618,1
247,8574,1
676,8574,1
264,8574,1
853,8574,1
342,8574,1
609,8574,1
906,8574,1
389,8574,1
1175,8711,1
627,8765,1
112,8765,1
583,8765,1
632,8920,1
1045,8920,1
564,8961,1
264,8961,1
154,8961,1
853,8961,1
1045,26048,1
981,26048,1
1094,26048,1
857,26133,1
389,26133,1
887,31193,1
103,31193,1
857,31193,1
28,31193,1
766,31687,1
981,33340,1
480,46948,1
676,46948,1
1080,46948,1
870,46948,1
236,46948,1
628,46948,1
380,46948,1
390,46948,1
1023,46948,1
121,50601,1
289,50601,1
544,50601,1
564,50872,1
1124,50872,1
96,50872,1
213,50872,1
350,50872,1
682,50872,1
515,50872,1
853,50872,1
984,50872,1
1142,50872,1
77,50872,1
412,50872,1
560,52287,1
954,54248,1
1059,54248,1
578,54248,1
719,54248,1
1045,57504,1
319,57504,1
981,57504,1
388,58299,1
78,58299,1
568,58299,1
412,58299,1
849,59549,1
791,59549,1
364,59549,1
768,59549,1
479,59549,1
325,59549,1
758,59549,1
55,59784,1
564,59784,1
264,59784,1
350,59784,1
800,59784,1
1044,59784,1
837,60020,1
1045,60020,1
198,60020,1
1083,60020,1
1094,60020,1
459,60069,1
127,60069,1
564,60069,1
1041,60069,1
508,60069,1
154,60069,1
311,60069,1
152,60069,1
352,60069,1
1055,60382,1
954,63312,1
356,63312,1
845,63312,1
1094,63312,1
494,63540,1
412,63540,1
1045,64993,1
981,64993,1
152,64993,1
715,64993,1
142,68486,1
1045,68486,1
674,68486,1
1094,68486,1
459,68954,1
765,68954,1
818,68954,1
494,68954,1
962,68954,1
1179,68954,1
381,68954,1
78,68954,1
450,68954,1
120,68954,1
630,68954,1
300,68954,1
753,68954,1
412,68954,1
264,70334,1
103,70334,1
1045,70334,1
1096,70334,1
297,70334,1
181,70334,1
906,70334,1
55,364,1
103,364,1
1089,364,1
1144,32587,1
157,3272,1
847,4857,1
144,26974,1
408,150,1
136,541,1
136,924,1
408,924,1
948,1036,1
953,1212,1
136,1214,1
408,1214,1
1117,1230,1
136,1240,1
953,1252,1
136,1584,1
1117,1639,1
136,1653,1
136,2009,1
953,2076,1
408,2311,1
136,3503,1
136,3703,1
136,4416,1
953,4848,1
953,5349,1
136,6979,1
136,7128,1
1117,8638,1
953,8914,1
136,8914,1
382,8914,1
136,26554,1
597,6373,1
195,1292,1
1066,1292,1
551,1292,1
518,1292,1
115,54426,1
329,54426,1
1207,54426,1
1012,54426,1
180,71108,1
813,71108,1
730,71108,1
1000,71108,1
1200,71108,1
284,71108,1
767,71108,1
97,71108,1
826,71108,1
1165,71108,1
883,83184,1
1090,83184,1
403,83184,1
1092,83184,1
1044,83184,1
1158,88690,1
1011,88690,1
498,88690,1
722,88690,1
413,89000,1
920,89000,1
874,89000,1
212,89000,1
70,89000,1
799,90531,1
500,90531,1
968,90531,1
696,90531,1
205,90531,1
1153,90531,1
954,91529,1
225,91529,1
1039,91529,1
200,91529,1
31,91535,1
757,91535,1
698,91535,1
1105,91535,1
432,91535,1
170,93164,1
956,93164,1
498,93164,1
402,93164,1
826,93164,1
1065,94864,1
150,94864,1
521,94864,1
598,94864,1
443,94864,1
1024,94864,1
933,94864,1
376,95441,1
815,95441,1
890,95441,1
592,95441,1
57,95441,1
339,95441,1
721,95441,1
866,96415,1
403,96415,1
1024,96415,1
964,96415,1
343,96415,1
977,96415,1
78,96861,1
873,96861,1
598,96861,1
861,96861,1
813,97752,1
293,97752,1
367,97752,1
35,97752,1
1042,98122,1
233,98122,1
178,98122,1
662,98122,1
459,98809,1
257,98809,1
290,98809,1
603,98809,1
1018,98809,1
757,98809,1
61,98809,1
1010,98809,1
1048,98809,1
1092,98809,1
88,527,1
529,527,1
1104,527,1
740,527,1
160,1203,1
797,1215,1
313,1215,1
816,1215,1
208,1215,1
541,1215,1
932,1215,1
701,1215,1
1029,1215,1
441,1215,1
332,1215,1
590,1215,1
945,1215,1
1132,1215,1
504,1215,1
327,1215,1
797,1261,1
313,1261,1
208,1261,1
541,1261,1
932,1261,1
701,1261,1
1029,1261,1
441,1261,1
332,1261,1
590,1261,1
945,1261,1
1132,1261,1
504,1261,1
327,1261,1
206,1645,1
160,1645,1
701,1645,1
769,1645,1
880,1645,1
387,1645,1
945,1645,1
147,1645,1
266,1645,1
860,1645,1
373,2560,1
951,2560,1
875,2560,1
2,2560,1
1133,2560,1
327,2560,1
813,3074,1
634,3074,1
192,3074,1
327,3074,1
540,3108,1
65,3108,1
955,3108,1
797,4105,1
313,4105,1
816,4105,1
208,4105,1
541,4105,1
932,4105,1
701,4105,1
1029,4105,1
441,4105,1
332,4105,1
590,4105,1
945,4105,1
1132,4105,1
1036,4105,1
504,4105,1
327,4105,1
1129,5673,1
152,5673,1
88,6511,1
1018,6511,1
668,6511,1
529,6511,1
588,6511,1
905,6511,1
377,6511,1
313,8874,1
541,8874,1
56,8874,1
504,8874,1
977,8874,1
2,8985,1
274,31696,1
416,47999,1
401,47999,1
83,47999,1
751,47999,1
267,47999,1
465,47999,1
640,48678,1
909,48678,1
354,48678,1
814,65126,1
574,17,1
646,17,1
864,17,1
39,17,1
1065,316,1
301,316,1
143,316,1
13,316,1
382,316,1
457,589,1
694,589,1
1095,589,1
527,589,1
695,589,1
382,589,1
574,1183,1
16,1183,1
60,1183,1
1065,4446,1
997,4446,1
448,4446,1
574,8969,1
316,8969,1
653,55908,1
335,55908,1
1067,55908,1
526,55908,1
162,55908,1
143,85414,1
476,85414,1
1205,85414,1
382,85414,1
1026,85414,1
564,90746,1
185,90746,1
570,90746,1
255,90746,1
1065,111759,1
185,111759,1
527,111759,1
1106,111759,1
43,111759,1
1205,111759,1
382,111759,1
155,111759,1
564,112460,1
103,112460,1
1128,112460,1
1049,31658,1
8,22,1
124,25,1
1205,32,1
574,74,1
937,125,1
191,125,1
522,125,1
593,125,1
16,140,1
378,151,1
993,165,1
175,165,1
466,165,1
663,173,1
1117,236,1
203,318,1
105,318,1
973,318,1
1005,356,1
280,356,1
778,367,1
428,448,1
78,539,1
16,587,1
863,593,1
1143,595,1
78,597,1
1143,653,1
937,784,1
946,784,1
688,784,1
881,1092,1
410,1196,1
643,1250,1
1205,1270,1
378,1277,1
1117,1307,1
378,1408,1
1050,1445,1
161,1620,1
863,1704,1
124,1719,1
428,1748,1
772,1777,1
863,1784,1
421,1784,1
761,1784,1
16,1959,1
535,2001,1
418,2001,1
1205,2011,1
78,2081,1
1176,2125,1
862,2273,1
1194,2335,1
830,2335,1
34,2335,1
1176,2485,1
1176,2572,1
663,2640,1
78,2671,1
812,2694,1
78,2724,1
863,2858,1
1140,3146,1
618,3146,1
812,3146,1
806,3146,1
817,3147,1
280,3147,1
1131,3173,1
703,3173,1
516,3210,1
729,3210,1
559,3263,1
862,3624,1
240,3624,1
663,3793,1
161,3863,1
41,3968,1
1145,3988,1
778,3988,1
754,3988,1
71,4011,1
623,4011,1
744,4011,1
574,4018,1
421,4018,1
535,4018,1
574,4069,1
108,4153,1
623,4226,1
316,4246,1
1105,4270,1
370,4387,1
378,4467,1
1138,4890,1
946,4890,1
835,4890,1
410,4993,1
8,5266,1
888,5283,1
404,5283,1
663,5349,1
936,5419,1
1205,5445,1
155,5445,1
774,5669,1
280,5989,1
105,6016,1
1131,6059,1
1176,6155,1
862,6156,1
240,6156,1
1137,6187,1
502,6188,1
51,6711,1
220,6711,1
891,6711,1
17,6711,1
792,6711,1
105,6870,1
419,6936,1
84,6936,1
502,6936,1
1167,6936,1
735,6957,1
832,6957,1
1060,6957,1
22,6957,1
201,7048,1
836,7048,1
973,7048,1
484,7149,1
937,7173,1
44,7173,1
161,7254,1
470,7360,1
37,7360,1
168,7360,1
946,7448,1
386,7541,1
1143,8360,1
774,8622,1
663,8636,1
829,8641,1
502,8641,1
158,8784,1
657,8784,1
0,8836,1
936,8836,1
85,8836,1
728,8836,1
161,8957,1
926,8978,1
351,27685,1
1108,27685,1
643,30749,1
406,31427,1
462,31435,1
492,31435,1
306,31435,1
307,31696,1
197,32587,1
62,32598,1
663,33794,1
839,34048,1
1038,34162,1
240,34162,1
829,34162,1
502,34162,1
17,34319,1
